target,text
1,u want xmas 100 free text message new video phone half price line rental call free 0800 0721072 find
0,yeah class
0,yup comin
0,cheer lou yeah goodnite shame u neva came c ya gailxx
0,awesome question cute answer someone asked boy ur life smiled amp answered fine gudnite
0,abj serving staying dad alone
0,simple arithmetic percentage
0,deep sigh miss really surprised gone net cafe yet get miss
0,friendship game play word say start march end may tomorrow yesterday today e
0,u wearing
0,hey sexy bun day word morning ym think
0,way meet mountain dont
0,send text skype later
0,good day
0,happens r 2waxsto wat want come ill get medical insurance able deliver basic care currently shopping right medical insurance give til friday morning thats see major person guide right insurance
0,idk sitting stop shop parking lot right bawling eye feel like failure everything nobody want feel like failing
0,tiime let hug break tear
0,popping lt gt ibuprofen help
0,ya cant display internal sub got ta extract
0,anything specific regard jaklin idk fuck
0,want talk
0,good day teeth painful maintaining stuff
0,alright new goal
0,dude like buff wind
0,school starting stay weather like food social support system like friend school thing important
1,ringtone club gr8 new polys direct mobile every week
0,ok chinese food way get fat paying lipo
0,call meet
0,need detail online job
0,sound like could lot time spent chastity device boy grin take beating like good dog going lounge nice long bath
0,hi baby ive got back work wanting see u allday hope didnt piss u phone today u give call xxx
0,forced eat slice really hungry tho suck mark getting worried know sick turn pizza lol
0,got call landline number asked come anna nagar go afternoon
0,10 min later k
0,christmas occasion celebrated reflection ur value desire affection amp tradition ideal christmas
1,today voda number ending 5226 selected receive 350 award hava match please call 08712300220 quoting claim code 1131 standard rate app
1,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 polys
0,kaiez enjoy ur tuition gee thk e second option sound beta go yan jiu den msg u
0,hey tmr maybe meet yck
0,honey boo missing u
0,increase chance winning
0,sorry chikku cell got problem thts nt able reply u msg u
0,compliment away system side
0,say thanks2
0,got another job one hospital data analysis something start monday sure thesis got finished
1,ur chance win cash every wk txt play c custcare 08715705022
0,ìï write wat
0,tell rob mack gf theater
0,back brum thanks putting u keeping u happy see soon
0,think go honesty road call bank tomorrow tough decision make u great people
0,ya srsly better yi tho
0,usually body take care buy making sure doesnt progress pls continue talk saturday
0,yar lor wan 2 go c horse racing today mah eat earlier lor ate chicken rice u
0,gain right demand trying husband see
0,maybe woke fucking 3 would problem
0,nah perpetual dd
0,detroit home snow enjoy
0,sorry got late start way
0,u ever get song stuck head reason wo go away til u listen like 5 time
0,lol ouch wish stayed bit longer
0,broke list reason nobody town ca tell sarcastic faggy
0,haha awesome 4u couple time coming
0,goodmorning grandfather expired leave today
0,k give kvb acc detail
0,ay wana meet sat wkg sat
0,aiyah ok wat long got improve already wat
0,ffffffffff alright way meet sooner
0,reaching another 2
1,text pas 69669 collect polyphonic ringtones normal gprs charge apply enjoy tone
0,nt joking seriously told
0,see requirement please
0,realy recognise number confused r u please
1,1000 flirting txt girl bloke ur name age eg girl zoe 18 8007 join get chatting
0,probably money worry thing coming due several outstanding invoice work two three month ago
0,feel like john lennon
0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
0,nah im goin 2 wrks j wot bout u
0,also know lunch menu da know
0,okay name ur price long legal wen pick u ave x am xx
1,selected stay 1 250 top british hotel nothing holiday worth claim call london bx 526 sw73ss
0,ok k sry knw 2 siva tat askd
0,normally hot mail com see
0,ok least armand still around
0,lt gt great loxahatchee xmas tree burning update totally see star
0,still havent collected dough pls let know go place sent get control number
0,send number give reply tomorrow morning said like ok
0,nt goin got somethin unless meetin 4 dinner lor haha wonder go ti time
1,free video camera phone half price line rental 12 mths 500 cross ntwk min 100 txts call mobileupd8 08001950382
0,got ta collect da car 6 lei
0,well great weekend
0,u talking bout early morning almost noon
0,great escape fancy bridge need lager see tomo
0,k k performed
0,sorry da thought calling lot time lil call noon
0,trying weekend v
1,reply win weekly professional sport tiger wood play send stop 87239 end service
0,come slave going shell unconsciously avoiding making unhappy
0,mean website yes
0,thank way lost
0,hey leave friday wait ask superior tell
0,ìï wan come come lor din c stripe skirt
0,come mahal bus stop lt decimal gt
0,people mu table lambda
1,ree entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate c apply 08452810073 detail
0,asked anthony dad bf
1,save money wedding lingerie choose superb selection national delivery brought weddingfriend
0,k go sleep well take rest
0,ok sweet dream
0,ill lt gt ok
0,watching movie already xy want 2 shop shopping w
0,nothing spl wat abt u whr ru
0,audrie lousy autocorrect
0,sure yet still trying get hold
0,oh mr sheffield wan na play game okay bos nanny give raise give one
1,urgent mobile 077xxx bonus caller prize 2nd attempt reach call 09066362206 asap box97n7qp 150ppm
0,ride equally uneventful many pesky cyclist around time night
0,outside office take
0,da good good unsold
1,private 2003 account statement 07808247860 show 800 point call 08719899229 identifier code 40411 expires
0,hard true much show amp express love someone much hurt leave get seperated evening
0,ok let noe later n ask call u tmr
0,yes see ya dot
0,aiyar dun disturb u liao thk u lot 2 aft ur cupboard come
0,sent lanre fakeye eckankar detail mail box
0,hi asked waheeda fathima leave
0,lem know swing pick free basically time 1 semester
0,oh 4 outside player allowed play know
1,text82228 get ringtones logo game question info
0,merry christmas babe love ya kiss
0,good morning dear shijutta great amp successful day
0,yeah sure leave min
0,oh asked fun haha take care
0,waited yesterday
0,understand loss gain work school
0,lol would mom would fit tell whole family crazy terrible
0,part understand
0,sorry joined league people dont keep touch mean great deal friend time even great personal cost great
0,indeed way either
0,horrible u eat mac eat u forgot abt already rite u take long 2 reply thk toot b4 b prepared wat shall eat
0,ok day making dinner tonite invited
0,kate
1,sunshine quiz wkly q win top sony dvd player u know country algarve txt ansr sp tyrone
0,time coming
1,december mobile entitled update latest colour camera mobile free call mobile update vco free 08002986906
0,nothing getting msg dis name wit different
0,dear case u r coming cochin pls call bfore u shall also reach tell day u r engaged an holiday
0,shower baby
0,wot u wan na missy
0,senthil group company apnt 5pm
0,time think need know near campus
0,msg r time silently say thinking u right also making u think least 4 moment gd drms shesil
0,yo dude guess got arrested day
0,everybody fun evening miss
1,someone u know asked dating service 2 contact cant guess call 09058097189 revealed pobox 6 ls15hb 150p
0,seeking lady street freak sheet
0,thinking lifting one
1,bin awarded play 4 instant cash call 08715203028 claim every 9th player win min optout 08718727870
0,right wasnt phoned someone number like
0,really good see day dudette missing
0,going take bath ill place key window
0,well glad find totally disagreeable lol
0,find sent offline message know anjola
0,must come later normally bathe da afternoon mah
0,probably couple hour top
0,yun wkg btw go nu sc ìï wana specialise wad
0,call check life begin qatar pls pray hard
0,boy whereare friendsare thekingshead come canlove
0,got mail panren paru
0,sorry got thing may pub later
0,two letter copy co one message speak soon
1,chasing u since sept definitely paying thanks information ignore kath manchester
0,kallis ready bat 2nd inning
0,hungry buy smth home
0,gon na blake night might able get little early
0,wondar full flim
0,shuhui say change 2 suntec steamboat u noe r u
0,aight hit get cash
0,please tell special stock talking
0,put sign choose number pin show right
0,good weekend
0,pls send correct name da
0,sent email address incomm right
1,449050000301 price claim call 09050000301
0,look frying pan case cheap book perhaps silly frying pan likely book
0,need coffee run tomo ca believe time week already
0,sir need axis bank account bank address
0,number u live 11
0,dude fake frnds got money thts reffering u u member wit mail link u vl credited lt gt r il getiing lt gt r draw acc wen lt gt r
0,who class
0,lor
0,r going lt gt bus
0,meant apology texting get drug lt gt night
0,whatsup dont u want sleep
0,nokia phone lovly
0,co shopping wif darren jus n called 2 ask wat present wan lor started guessing wif n finally guessed darren lor
0,science tell chocolate melt sunlight please walk sunlight bcoz want loss sweet friend
0,happened yo date
0,izzit still raining
0,norm tomorrow finish co st test need sort library stuff point tomo got letter today access til end march better get move
0,would still cozy exhausted last went school work everything closed
0,waqt se pehle naseeb se zyada kisi ko kuch nahi milta zindgi wo nahi jo hum sochte hai zindgi wo hai jo ham jeetey hai
0,time tell friend around
0,please dont say like hi hi hi
0,dont opener
0,love excited day spend make happy
0,bring home wendy
0,lul im gettin juicy gossip hospital two nurse talking fat gettin one think shes obese oyea
0,better bb wont use wife doctor
0,wonderful okors great month cherish guy wish well day mojibiola
0,castor need see something
0,also bringing galileo dobby
0,call see facebook huh
0,lov line truth
0,mag meeting avo point
